Date,Open,High,Low,Close,Volume
2021-09-23,742.279211099884,867.9295250867934,742.279211099884,827.5436401367188,7669511.0
2021-09-24,834.9665432848964,944.4527129472068,827.2507216817831,910.268798828125,14671223.0
2021-09-27,914.175529212058,953.2428595202656,882.970487205974,926.6770629882812,5038193.0
2021-09-28,926.6769491848612,930.7790302858574,846.1494125540977,865.92724609375,3411212.0
2021-09-29,860.4580242554997,926.8724915079106,860.4580242554997,912.8082275390624,2206118.0
2021-09-30,918.7660203605996,960.0308910489316,914.1755967876594,941.7180786132812,1499959.0
2021-10-01,937.6158703661796,966.4280247159736,887.658500928427,894.837158203125,3896753.0
2021-10-04,900.5019471379003,919.9867896952284,883.8983320605203,896.1068725585938,2019471.0
2021-10-05,900.404349190889,902.4553602557544,861.6788328848909,866.0250854492188,1192687.0
2021-10-06,872.8617662066935,873.8384493825739,828.8133192072825,837.701171875,1449763.0
2021-10-07,846.8331539019995,929.8024033963792,846.8331539019995,915.5916748046876,5192469.0
2021-10-08,957.1496794457224,957.1496794457224,884.8751118141068,896.3999633789062,4095012.0
2021-10-11,894.6418066684766,974.1438425905892,891.2722377231418,940.2041015625,4154112.0
2021-10-12,937.61597771652,980.5900433618604,914.2244005167094,955.0986328125,3788357.0
2021-10-13,957.9796294889248,963.7420838324474,939.9598733308404,942.645751953125,1098707.0
2021-10-14,951.3383312655218,984.203747285549,928.532800658875,934.051025390625,1731971.0
2021-10-18,937.6159033537456,961.0563009375892,921.0611106377534,944.3550415039062,1148392.0
2021-10-19,952.9009673461704,959.8842163081546,850.6910488286679,878.2823486328125,1495246.0
2021-10-20,883.702835455464,899.3785869066427,847.5655616347511,861.6298217773438,1373791.0
2021-10-21,869.2480835091319,899.5252639459669,854.7931834810458,865.19482421875,1364744.0
2021-10-22,872.9594767448294,912.6616746938232,867.3435480585052,894.2511596679688,2179432.0
2021-10-25,888.7817355924766,891.6141407924667,829.0087102434151,886.828369140625,1633988.0
2021-10-26,886.6817487210702,929.0698200730152,878.0381269336563,918.4239501953124,1564628.0
2021-10-27,915.542978337118,927.5073491420368,900.648557539158,909.3410034179688,680198.0
2021-10-28,905.0923029717017,909.487377224126,863.3879198096264,870.9572143554688,878249.0
2021-10-29,862.2648535809149,904.9459270013128,848.2494716477772,884.19140625,984476.0
2021-11-01,914.175508236566,964.6700434237448,913.1988250012704,941.962158203125,5039610.0
2021-11-02,940.9855512245232,972.7765811873072,923.1610807359004,949.336181640625,2963014.0
2021-11-03,955.5382298553756,1027.3733453220184,951.5338515535408,1011.355712890625,6664796.0
2021-11-04,1013.5529938604644,1018.8758696269276,996.2168670081172,1007.88818359375,371425.0
2021-11-08,1007.888141819752,1007.888141819752,959.5912071252928,981.957275390625,1594382.0
2021-11-09,988.4034509044824,1007.1557216510032,968.4790887212858,990.4056396484376,1663582.0
2021-11-10,984.4967184431024,985.4245794553078,952.2661711131198,958.5169677734376,1026336.0
2021-11-11,962.0329514605844,962.9608124224666,926.8723562802992,934.9299926757812,1217830.0
2021-11-12,945.0875807717372,955.6357480616638,930.9744957365411,951.3383178710938,1114116.0
2021-11-15,957.7355486527756,960.079612242629,927.8490657482172,940.4483032226562,797557.0
2021-11-16,940.448269498523,968.6743779824247,935.4183272145071,947.4315185546876,1430064.0
2021-11-17,945.4293489757428,953.4869854726952,930.4372855201576,935.0276489257812,744125.0
2021-11-18,937.615915796256,945.4293817612248,890.0514298121057,900.0136108398438,991855.0
2021-11-22,900.0135374092586,906.3619779878372,845.709977228067,866.1226196289062,1275312.0
2021-11-23,865.8297348330744,876.0849093573241,850.2516244666919,868.9063110351562,1728578.0
2021-11-24,878.7218508415327,887.1701244070497,851.9607084167754,858.3579711914062,1388942.0
2021-11-25,851.6678020179157,869.9806131278193,846.8820302030548,859.5300903320312,1332338.0
2021-11-26,847.7611654518544,854.10960735904,805.7637805273962,819.6815185546875,1555190.0
2021-11-29,805.7637974835825,820.4140483469204,781.3467127113527,808.69384765625,1333300.0
2021-11-30,806.7405167015348,835.7480266215618,800.440896628131,813.3331298828125,1902499.0
2021-12-01,815.6771375869134,825.9811351837322,801.6616955068233,817.2398071289062,929203.0
2021-12-02,825.0042663732053,834.8687423152529,810.6470121867727,829.7899780273438,610249.0
2021-12-03,831.157420952137,857.2348748715103,830.9620723855624,835.1129760742188,1978358.0
2021-12-06,841.8032679213499,856.8929755641258,815.6281106584128,822.3672485351562,1472636.0
