Date,Open,High,Low,Close,Volume
2021-09-23,115.70600790126186,116.965567677493,114.2727180274052,114.62017822265624,1665255.0
2021-09-24,114.62017946679484,115.44540738054113,109.36476774172615,111.4495620727539,3482477.0
2021-09-27,112.1444884928204,112.66567875774018,107.71429833984377,108.5829620361328,2524191.0
2021-09-28,109.19102944834184,114.22928179043004,108.93043430281354,113.2303237915039,4194893.0
2021-09-29,112.88285545219908,119.70187142058708,111.27583541358888,116.57467651367188,5492241.0
2021-09-30,117.18272633215892,123.04620623230652,116.57466440087258,121.91695404052734,7663301.0
2021-10-01,121.1785770318643,124.21889975309388,119.05035377795464,123.17650604248048,5365567.0
2021-10-04,123.61084687437884,125.04413667415352,123.39368094988232,123.91487121582033,3873394.0
2021-10-05,124.60980642740702,124.60980642740702,120.83112724543432,121.69979095458984,2736892.0
2021-10-06,121.9603948983746,123.61086410750094,120.3099389440062,120.87456512451172,2173832.0
2021-10-07,121.69979124741064,122.91591514125192,120.00588640667664,121.3523178100586,1442994.0
2021-10-08,121.9603961886486,123.3502636158003,120.57054201625502,122.91593170166016,2335403.0
2021-10-11,123.91488517233236,128.43194751442115,122.74219700082509,126.65118408203124,6786194.0
2021-10-12,127.7370067033152,140.28919520201805,126.3905752439234,138.81246948242188,21572593.0
2021-10-13,140.72353005990718,144.19818512311477,137.42260509890855,142.06996154785156,14750933.0
2021-10-14,142.85175153932542,145.50117863710167,140.2023244415492,142.8951873779297,9467681.0
2021-10-18,148.45463583086254,151.8424325515215,146.80417993819412,148.93240356445312,9664176.0
2021-10-19,150.27883172992202,151.79899332256574,136.51050571750315,138.24783325195312,8793903.0
2021-10-20,139.29022850685686,142.85174169613177,133.3833127421315,141.9830780029297,7628484.0
2021-10-21,143.37297418893,153.3191728352206,142.0265425414083,151.3212432861328,13230489.0
2021-10-22,153.31916039871845,161.3543005329289,152.71109839086486,158.53114318847656,21514728.0
2021-10-25,160.05129989520455,168.86823187382447,153.44944993005305,163.04818725585938,17175911.0
2021-10-26,163.7431128420621,169.3459912406137,160.87651988671394,161.6583251953125,11493493.0
2021-10-27,162.87445246156207,167.47837296876023,160.13816696211055,164.56834411621094,6746856.0
2021-10-28,164.61176625076328,164.61176625076328,148.97582011612613,151.4080810546875,7685967.0
2021-10-29,151.88586515724495,154.4484206222401,135.1640876209834,149.49703979492188,16482557.0
2021-11-01,140.15890428765894,152.8848231886772,140.15890428765894,149.49703979492188,4963378.0
2021-11-02,153.1019875410047,153.23228180296655,149.27987230287675,150.4525604248047,4879291.0
2021-11-03,151.5818399335237,151.92930016728462,144.28506898647802,145.28402709960938,6100519.0
2021-11-04,147.67284716017042,151.53839844958802,146.93447762246643,150.14854431152344,1349133.0
2021-11-08,151.58181610441352,154.23124304830722,147.6728294426951,153.36257934570312,6121786.0
2021-11-09,154.14437347763877,160.35532698878745,153.1888513446011,155.53424072265625,6804347.0
2021-11-10,154.44841759001736,155.05647956481033,150.9737625857639,152.71109008789062,3930692.0
2021-11-11,152.01615049363463,154.53526997134088,148.06372792984885,149.67076110839844,3438140.0
2021-11-12,150.58287075171387,151.6687004708501,145.93551425190793,146.7607421875,2738390.0
2021-11-15,147.67282948101067,148.19403300461084,143.3295109668633,144.02444458007812,1813159.0
2021-11-16,144.19819478436833,146.32641850222217,141.50533162805823,142.50430297851562,2124733.0
2021-11-17,140.72352340054292,145.41430221199175,140.72352340054292,141.41845703125,2688007.0
2021-11-18,141.8093699539198,143.06892985386057,138.11754868406277,139.15994262695312,2537581.0
2021-11-22,139.24680441612898,139.98516066477436,123.35025483877236,124.82698059082033,6753354.0
2021-11-23,125.04416051865648,132.03690727183363,124.7835587086156,131.16824340820312,6571100.0
2021-11-24,132.08031422510248,138.46498427336715,131.8631483066971,136.2064666748047,5435926.0
2021-11-25,135.94586762906334,136.2064693872907,132.4712128653812,132.99241638183594,2886451.0
2021-11-26,131.68941672483652,131.68941672483652,126.4339989082604,128.30162048339844,3409526.0
2021-11-29,126.7380313962598,127.8238610458328,120.09275924277551,124.17547607421876,3793521.0
2021-11-30,125.08757508248348,129.30059940626134,122.48158393493172,124.04518127441406,2578728.0
2021-12-01,125.13101883676316,127.12894816058768,123.52398555885364,124.52295684814452,2776145.0
2021-12-02,125.86937445963316,125.86937445963316,123.69771504345758,124.82698059082033,1976984.0
2021-12-03,125.08757251000408,127.47639767946596,123.39368094988232,123.91487121582033,2566811.0
2021-12-06,124.91385324198085,126.3471431659138,122.69875796928304,125.91281127929688,2924245.0
2021-12-07,127.69356030034558,127.95416205395053,125.39160686213962,126.99862670898438,2070375.0
2021-12-08,128.518809148014,134.46916159978483,127.91074712671636,133.5136260986328,4729141.0
2021-12-09,134.165105515366,135.16407672099575,131.341948496651,133.2530059814453,2182532.0
2021-12-10,132.81869403012945,141.9396642262468,131.9066076143242,139.15994262695312,4112219.0
2021-12-13,142.4608380460388,144.1112936727188,137.24885616630564,138.2043914794922,2924536.0
2021-12-14,136.293329451634,137.3791590784149,133.33987816869248,134.2085418701172,2513614.0
2021-12-15,135.16406899015087,136.20646271725826,131.4722484845271,131.99343872070312,1585751.0
2021-12-16,133.5570487581155,134.29541823201424,128.7359623958956,129.69149780273438,2154657.0
2021-12-17,130.69046927309105,130.69046927309105,123.00280240688453,123.5674285888672,3107628.0
2021-12-20,123.43711913568563,123.5674133909616,115.92317005220391,119.31096649169922,3192606.0
2021-12-21,121.43919612722104,123.30681790667715,119.31097256918204,120.26649475097656,1846856.0
2021-12-22,121.69980607792158,124.65325775416588,118.65948271806388,119.48471069335938,4294571.0
2021-12-23,121.00487393039516,124.21892744408058,120.39681190155058,122.91593170166016,2467509.0
2021-12-24,123.3502620285126,123.78459393706368,119.05037878480827,119.48471069335938,2120048.0
2021-12-27,118.35544533295214,119.31098083570852,115.7494538760798,118.22515106201172,2117020.0
2021-12-28,119.35438799565816,141.85278595147278,119.13722206898866,122.48158264160156,2234026.0
2021-12-29,123.523978812542,124.13204076795108,120.61396329209984,121.3088836669922,2275339.0
2021-12-30,120.26650218383855,121.52606206095086,119.26754410141515,119.78873443603516,1304902.0
2021-12-31,120.09276341849764,122.61188299119624,120.09276341849764,121.26546478271484,1281459.0
2022-01-03,120.5705220251594,124.17547101290374,120.5705220251594,123.48053741455078,1776764.0
2022-01-04,124.21892450747282,127.21581199324,123.48055496898682,124.87042236328124,2321248.0
2022-01-05,124.74010719782132,128.08445434454518,124.08860945115045,125.3047332763672,3134266.0
2022-01-06,123.35025071970084,125.47847422553308,122.74218875442833,124.3057861328125,2452008.0
2022-01-07,124.8269841937806,126.95520783210948,124.30579387170933,125.21788024902344,2435193.0
2022-01-10,125.69564187413346,129.69150042285992,125.69564187413346,128.99656677246094,3344728.0
2022-01-11,129.30062257334504,129.38748100763885,126.04313305525362,126.56432342529295,1649118.0
2022-01-12,127.95417806121256,128.7794060052356,126.30370891840904,126.69461822509766,1977157.0
2022-01-13,127.43297288245611,127.69357466537777,125.6087869115194,125.91281127929688,1721817.0
2022-01-14,125.95624755198564,128.56223888064744,125.34818555958272,126.86834716796876,3713740.0
2022-01-17,127.69355661382396,128.47534859731255,126.30368947122712,126.60772705078124,1480166.0
2022-01-18,127.25925084306157,127.56328848486292,120.87456640329825,122.91593170166016,1865733.0
2022-01-19,123.26338905689836,124.00175859562304,121.43920301289974,123.13309478759766,1998676.0
2022-01-20,123.17653115908068,124.52296271826636,122.56846914179746,123.26338958740234,1564301.0
2022-01-21,122.48159333301568,123.04621948974008,120.30993387675652,121.00486755371094,1177358.0
2022-01-24,121.30889288823796,121.8300964637828,114.66362020120737,116.87871551513672,3048479.0
2022-01-25,115.5322888813882,118.44231800098052,113.70808954451569,117.57365417480467,3551569.0
2022-01-27,116.40094708061768,127.6067045946846,115.7060134023192,126.69461822509766,6993098.0
2022-01-28,128.12789787367106,131.90659033320392,127.04206823067383,130.3864288330078,5673629.0
2022-01-31,132.38434184831172,139.59425316951737,132.0803175078414,136.11959838867188,8772066.0
2022-02-01,137.20543695021647,140.2891959201558,131.77628850129403,132.94898986816406,10273901.0
2022-02-02,134.42572165953197,149.67077384279227,134.42572165953197,146.06581115722656,13483739.0
2022-02-03,146.3698388996965,149.3667261253265,143.85071937780617,145.97894287109375,7137949.0
2022-02-04,146.0657989902875,147.93343393825413,141.28814853767352,146.32640075683594,6560635.0
2022-02-07,146.93448027722087,155.23022243323092,134.90349428818467,138.07411193847656,20025570.0
