Date,Open,High,Low,Close,Volume
2021-09-23,27.372294564806943,27.50713310799728,27.147563087968024,27.19250869750977,2120871.0
2021-09-24,27.192507877254844,27.327346416377807,26.967776407194886,27.01272201538086,1407857.0
2021-09-27,27.10261816557612,27.192511107190622,26.78799372720797,26.83294105529785,1517571.0
2021-09-28,26.877881348170064,27.59702302416207,26.78798842435045,27.147560119628903,4447852.0
2021-09-29,27.372296035628487,27.59702752454312,27.01272428171292,27.327348709106445,3511475.0
2021-09-30,27.50713010034245,27.50713010034245,27.10261280043664,27.147560119628903,1663456.0
2021-10-01,27.01272477231905,28.046491011753822,26.87788621943437,26.9677791595459,5513284.0
2021-10-04,27.10261280043664,27.41723717652284,27.10261280043664,27.147560119628903,2164609.0
2021-10-05,28.316167514346315,28.58584461437116,27.68691866153477,27.776811599731445,9130208.0
2021-10-06,28.0464878304198,28.5858419807792,27.68691611076016,27.82175636291504,8355559.0
2021-10-07,28.49595339073967,28.63079194075209,27.552080111522347,27.776811599731445,6203550.0
2021-10-08,28.0464878304198,28.226271975684583,27.73186343300013,27.82175636291504,3363173.0
2021-10-11,27.95659519297085,27.95659519297085,27.102614921692908,27.23745346069336,3637590.0
2021-10-12,27.23745581444661,27.5520802423463,27.012724325170435,27.102617263793945,5382835.0
2021-10-13,27.23745132888361,27.50713010034245,27.10261280043664,27.147560119628903,6973425.0
2021-10-14,27.237457613091443,28.585846637790333,27.237457613091443,27.55208206176757,10016889.0
2021-10-18,27.821761520434865,31.01294826474963,27.776814189862687,30.60843086242676,40946017.0
2021-10-19,30.92305653709193,31.64219666906673,28.945418602313275,29.30498695373535,23718084.0
2021-10-20,29.21509552001953,29.84434441704608,28.36111511899284,29.21509552001953,14768852.0
2021-10-21,29.574661114483995,32.855738329387115,29.4398208686246,32.27143859863281,72880233.0
2021-10-22,32.810796771977415,38.698760986328125,32.1366023177587,38.698760986328125,163253501.0
2021-10-25,39.55273870652722,40.27187872445624,34.833377838134766,34.833377838134766,37319544.0
2021-10-26,33.30521158183522,35.282849703258044,32.09166270891695,33.8895149230957,55503526.0
2021-10-27,34.069294558602536,34.878325848571706,32.90068809120763,33.35015106201172,12985039.0
2021-10-28,33.61983119764989,34.33897125676496,32.541119394412135,32.94563674926758,13948391.0
2021-10-29,32.09165022687893,33.170361821647816,30.114012874657583,31.732078552246094,14226789.0
2021-11-01,32.27144531778577,33.03553105906426,32.00176476991749,32.54112243652344,6295839.0
2021-11-02,32.81079788971578,33.39510114159577,32.36133490492515,32.406280517578125,4842314.0
2021-11-03,32.63100993990804,33.03552728638368,31.777029637155074,31.866924285888672,5124889.0
2021-11-04,32.3163884055857,32.90068821230342,32.0017622673866,32.67595672607422,2011555.0
2021-11-08,32.810792995614506,35.867142207953854,32.67595274863809,35.37273025512695,23523291.0
2021-11-09,35.50757901737862,36.45145068517899,34.78843886234647,35.32779312133789,14172813.0
2021-11-10,35.28284253049522,35.41768279079891,34.24907634584772,34.51875686645508,6206533.0
2021-11-11,34.56370544433594,35.237899945477224,34.159188057825055,34.56370544433594,10921237.0
2021-11-12,34.65358599574426,34.878317426882845,33.709714670788095,33.84455490112305,6165853.0
2021-11-15,34.1591874705065,34.249078697460895,33.350152711394934,33.48499298095703,5904673.0
2021-11-16,33.52993783638711,34.24907792315542,32.90068897454094,33.080474853515625,5970125.0
2021-11-17,33.035532198427205,33.619835500119706,32.945640965457926,33.125423431396484,3514754.0
2021-11-18,33.17036964920045,33.70972385929703,32.2714436796192,32.406280517578125,4641009.0
2021-11-22,32.54111618435605,32.6759530032532,31.102832778876746,31.32756423950196,5247980.0
2021-11-23,31.327573031666272,33.125425221239794,30.878109984272893,32.8108024597168,5829854.0
2021-11-24,33.17036660984175,33.21531221837641,32.271440722627936,32.361331939697266,3043698.0
2021-11-25,32.451230650149725,33.30521112602333,32.226499126453035,32.8108024597168,3755688.0
2021-11-26,32.49617536625632,32.631012205021214,31.28262324258951,31.507354736328125,4182444.0
2021-11-29,31.642192224242383,31.68713783321524,29.439823093270896,29.88928604125977,6160682.0
2021-11-30,30.29011983737188,31.428846147047512,30.153471290164035,30.47231674194336,4268961.0
2021-12-01,31.83878805875158,31.929884772749823,30.791158472187306,31.018903732299805,5292289.0
2021-12-02,31.11000232542372,31.428844283177384,31.018902140982163,31.33774757385254,2216442.0
2021-12-03,31.428841331353503,32.15762536285437,31.24664445469919,31.61103820800781,4001166.0
2021-12-06,31.793238466606883,31.83878682183648,30.745608920742296,30.88225746154785,2617282.0
2021-12-07,31.15555690456242,31.61104749242118,31.064456701920232,31.29220199584961,2480001.0
2021-12-08,31.611045992252496,31.97543636017615,31.474397432332854,31.7021427154541,2975774.0
2021-12-09,32.02098503130043,33.70629856974071,31.975433199085646,33.06861114501953,9970382.0
2021-12-10,33.068613861069814,34.07069517511264,32.97751713939191,33.3419075012207,4915236.0
2021-12-13,33.66075021264282,33.97959218744496,32.93196607372585,33.06861114501953,3463071.0
2021-12-14,32.88641344098199,32.88641344098199,32.33982621887865,32.47647476196289,2462932.0
2021-12-15,32.5220208787707,32.61311758447686,31.97543021918399,32.15762710571289,2244673.0
2021-12-16,32.5675722948403,32.795317555643386,31.42884599082491,31.56549453735352,2461478.0
2021-12-17,31.565490381975543,31.656587084257765,30.882254689509548,31.246644973754883,3322776.0
2021-12-20,30.745611782530908,30.92780869552488,29.88017905214736,30.38121795654297,4051254.0
2021-12-21,30.60896197760216,31.06445250390646,30.290119999235923,30.56341361999512,2403351.0
2021-12-22,30.88225866130244,31.201100635413187,30.70006175818905,31.018903732299805,1885547.0
2021-12-23,31.20110305345558,31.38329997068897,31.01890613622219,31.11000633239746,1562483.0
